type,size,risk,r,angle,z
Satellite,Large,Critical,47.8662906311755,326.009569526327,104.323268876647
Satellite,Medium,Low,55.1750864618657,43.113587915591,104.795338414793
Rocket_Body,Large,High,91.8937142343746,191.495871919004,105.590386099174
Satellite,Small,Low,74.553568827918,102.424305507279,73.8782781030762
Satellite,Medium,High,62.3863118011801,16.942031235701,137.232922518225
Rocket_Body,Small,High,81.8024213206965,240.676810241034,73.3794776970923
Satellite,Large,Low,87.7929639810375,310.597479885321,67.5397790244957
Satellite,Medium,Low,51.119926456354,58.6449556118618,29.907122851594
Rocket_Body,Small,Moderate,52.7597528438651,292.468916744604,46.1482631034504
Rocket_Body,Large,Moderate,44.7445842086652,307.222464073298,6.3501738777455
Rocket_Body,Small,Moderate,97.0035526016614,329.162559359934,95.0302940424255
Fragment,Small,High,72.7449628861315,95.5026320709788,37.2803615890639
Fragment,Small,Low,17.4900759587265,325.42310346836,45.6232881728197
Rocket_Body,Large,Critical,87.6663660981716,115.438591705115,115.622178249648
Rocket_Body,Large,High,53.2503946752641,198.841684843981,49.083177474218
Rocket_Body,Small,Critical,16.1878515780238,18.1826894996215,36.3293838019713
Fragment,Medium,Low,59.4745529646979,15.7971918127476,25.3586623700558
Fragment,Medium,High,47.5447851078131,259.334356583593,116.228760327293
Satellite,Large,Critical,88.9974464376362,160.012792072004,19.455938698504
Satellite,Large,Critical,28.3595143248448,92.2652551329183,68.063064037553
Rocket_Body,Large,Moderate,84.3818148542964,68.5488585689676,76.0395174115791
Fragment,Large,Moderate,60.1919822066907,241.183256709318,103.108486902857
Fragment,Large,Moderate,14.9149272892122,0.144555849122354,94.9925223499493
Fragment,Medium,High,97.4660771192936,290.120820910867,121.608100941776
Rocket_Body,Large,Low,56.1353719692879,28.5298582067743,6.71271508893572
Satellite,Small,Low,36.1789168808424,68.936261366923,44.4661087169095
Rocket_Body,Small,Moderate,52.2466157790332,139.045102307672,42.0201178163069
Satellite,Medium,Moderate,87.207200516574,174.549146297797,21.9025358388162
Satellite,Small,Moderate,37.4412811946557,127.798241693019,43.3767380784664
Rocket_Body,Medium,Critical,27.340875683803,115.456379394345,46.4647971214355
Satellite,Medium,Moderate,21.6164122237793,347.009764346347,78.2826692891217
Satellite,Small,Critical,36.807345855119,230.968685247621,99.5556718389384
Fragment,Large,Low,80.2043278336039,8.43586393225975,57.1650770417721
Satellite,Small,High,52.4463728675735,154.863327039952,107.920534697007
Rocket_Body,Small,High,30.4733443324186,315.003131907829,50.424800786937
Rocket_Body,Medium,High,24.9566499648774,108.52422710784,43.542551597214
Satellite,Small,High,39.9456528859341,34.0402841187797,81.1782083785536
Fragment,Medium,Critical,94.5931935597138,273.01851777237,3.55745404586859
Fragment,Large,Critical,40.8724041331021,218.164979496989,11.9683685451
Satellite,Large,Moderate,98.9311668359171,205.312502817541,62.695431537979
Satellite,Large,Critical,53.670741018882,19.2875614586668,141.436906708763
Rocket_Body,Small,Moderate,26.1247526461135,50.5796435263862,108.226766976513
Satellite,Medium,Moderate,90.2026082614158,224.11778263672,13.2189854250836
Fragment,Large,High,51.4319835821344,74.8165829251809,126.947701917131
Satellite,Medium,Critical,73.8704209154072,181.465228709432,109.845115591227
Rocket_Body,Medium,Critical,98.5340424888236,196.157406970581,91.6419788553979
Rocket_Body,Large,Moderate,14.5157815287976,102.062588497538,123.043944091376
Rocket_Body,Large,Moderate,18.702510380881,341.433055994937,60.6164771614435
Rocket_Body,Medium,Low,74.841106731648,303.287078460807,33.2251576280779
Rocket_Body,Large,Low,35.3642502965924,260.054462747807,76.8035083663139
Satellite,Medium,Moderate,26.5871257255089,28.0777919073872,82.326263339021
Satellite,Medium,Low,13.5425691837756,38.2068069512469,80.7489558014868
Satellite,Large,Low,11.9662040787581,177.401284511384,84.7610687220157
Satellite,Small,Moderate,79.7037042807811,57.8568057087548,142.305737735877
Rocket_Body,Large,Moderate,22.0990084632595,352.17556687061,135.336843464434
Fragment,Small,Critical,52.0948554374035,57.0672842498674,131.35755548384
Satellite,Medium,Moderate,64.5307133661534,175.48842076703,120.212521636294
Fragment,Medium,Moderate,48.5516620511961,131.083580462941,141.514216089792
Satellite,Small,High,12.4395987102609,230.179111723475,14.7741962519104
Satellite,Medium,Critical,80.5151352329118,46.4531072001929,39.7684892168609
Fragment,Small,Critical,10.9461902087488,154.91391409526,74.2583918481877
Rocket_Body,Small,Critical,78.5700904939735,98.8938118105717,126.98017396851
Satellite,Medium,High,90.397404440931,319.590548881807,75.7748567284098
Satellite,Small,Moderate,48.9555928951455,14.6108563684902,112.205210901238
Satellite,Large,Critical,58.1988225788018,328.941897842325,20.8439857873374
Fragment,Large,Critical,52.9285053355888,299.87788987908,37.862071946484
Rocket_Body,Medium,Low,45.0287756761094,107.125457918693,109.76641425565
Fragment,Medium,Critical,89.8682081833324,284.144635683757,24.7101013331586
Fragment,Small,Moderate,90.4540159602991,11.2368817219491,52.703390198239
Rocket_Body,Small,Moderate,40.2234728177381,348.071598105621,39.7299386720357
Fragment,Small,Low,65.3562778613228,189.574179332324,52.4792541333717
Rocket_Body,Small,Critical,93.4216805931277,109.18116938356,106.248607361695
Satellite,Large,Critical,96.5852649047216,130.529956534083,55.1770771714201
Rocket_Body,Large,Critical,55.8063136379842,23.905927245779,83.289498391191
Satellite,Medium,High,50.7542324755894,356.165825055134,14.9897815581614
Fragment,Small,Critical,35.0824884335673,14.1451002542492,120.752653985194
Fragment,Small,Moderate,96.2984685871369,235.766564333229,55.4832938472187
Satellite,Medium,Moderate,22.853287402558,159.384933974324,97.2801238550013
Fragment,Small,High,62.1846618442952,341.609838547937,108.808440249274
Rocket_Body,Small,High,35.4295240766774,88.5599065104462,31.449138316755
Satellite,Small,Critical,35.1107461313016,191.551256617684,132.701247743002
Fragment,Small,Low,46.4471728638569,173.648235089791,92.4336377410429
Satellite,Small,High,99.8913642234089,253.031919858036,64.3087712627222
Rocket_Body,Medium,High,14.9469676155839,24.4836835028713,27.3502775367329
Rocket_Body,Small,Critical,62.0687636383178,69.7640868084077,141.345140685181
Fragment,Medium,Critical,17.4314942231749,77.2433352334259,113.260230619743
Rocket_Body,Small,High,23.9068746991467,265.734271743008,31.2036844099873
Satellite,Large,Low,49.5606647595608,68.0899306776264,50.6566162086336
Rocket_Body,Large,High,55.9414118211797,206.457035000751,121.451138713211
Satellite,Large,Critical,33.2913167528071,77.4877753803433,104.3516494823
Satellite,Large,Critical,38.4811417786974,310.184982030232,114.867643907358
Rocket_Body,Medium,High,17.8270318230339,339.186763616269,66.1801653319398
Fragment,Medium,Low,37.2897805459825,186.657470979206,107.471439396325
Rocket_Body,Small,High,96.9902595442489,126.831198315304,57.974058429587
Satellite,Large,High,95.0236643505233,84.2607990062996,31.6894375407294
Satellite,Medium,Critical,40.1390461123286,17.9211605482957,94.901555226204
Rocket_Body,Small,Low,61.3768542650885,96.6600274310983,146.402088839819
Fragment,Small,Moderate,91.863585199985,235.524880780314,46.5901457092994
Fragment,Medium,Low,10.5565440376807,192.102095271315,69.1454388318809
Satellite,Large,High,82.9615213303832,339.854860181133,101.100205660478
Satellite,Small,High,95.3532597510027,142.659814497012,81.2259423183731
Fragment,Large,High,18.2193160900201,249.790803238222,126.514169356357
Rocket_Body,Large,Low,24.5302917429628,176.156189091043,114.261405970427
Satellite,Large,Critical,96.4671672494219,184.527437732716,8.74458057935355
Satellite,Small,High,58.3786129276311,96.3987532574823,149.763185088566
Fragment,Large,High,11.2776971024551,163.782279663119,112.86036805792
Rocket_Body,Small,Low,33.1868798887176,169.482598924574,129.585497444116
Fragment,Large,Moderate,50.4949306841973,254.391307829616,97.6796568143019
Rocket_Body,Small,Moderate,72.361801992229,338.630399707001,128.442769207014
Rocket_Body,Large,Critical,75.9844340323119,118.555659893701,16.8574462393064
Rocket_Body,Medium,Critical,99.587936163291,15.1921686892674,52.1606753338973
Satellite,Large,High,35.8760079445383,178.66624518023,131.463141540673
Fragment,Large,Low,58.4398091681627,196.0060795737,30.2482816900338
Fragment,Small,High,57.9991193073644,60.6385984074894,11.7363147870034
Rocket_Body,Small,Critical,46.5080733502513,273.767258259384,118.217840991782
Satellite,Large,Low,25.2245704458178,354.574479038937,125.322923346494
Satellite,Medium,Low,97.9710906865458,340.478898123045,24.397832728485
Fragment,Medium,Critical,86.7985467999927,70.9581739765147,128.151897417407
Satellite,Small,Moderate,54.8499725464813,315.130766364273,103.015169339575
Satellite,Medium,Moderate,64.2920880415626,253.617709108206,78.0124024824875
Rocket_Body,Large,Low,30.4534948203696,163.384762970488,124.537528917207
Satellite,Small,High,58.9408363352572,194.619957956902,62.8873873978448
Rocket_Body,Large,Moderate,72.5473119809328,305.856062993684,29.0990934335095
Fragment,Small,High,56.3650325547929,172.848578269814,42.727901491592
Satellite,Small,Moderate,99.1256653526447,134.354652877845,75.7746027439972
Fragment,Small,Moderate,65.0207490622953,177.569097489354,79.6996189009763
Fragment,Small,High,43.3876341332952,208.486729452617,120.837123966185
Satellite,Medium,Critical,79.4936824854254,68.0679553602055,118.70290854785
Satellite,Large,Moderate,25.3416260423477,324.326782896116,87.2049835806862
Fragment,Large,Moderate,44.6064232335639,242.70730157866,117.117822504821
Satellite,Large,High,41.2263055339827,227.976810241496,28.7660187440506
Rocket_Body,Small,Critical,48.8626385596999,35.8186414250297,7.50967906399415
Rocket_Body,Medium,Moderate,80.3601843335853,217.502617742133,131.045073395205
Satellite,Large,Moderate,53.5755728947066,43.5458384058572,11.3331740644154
Fragment,Medium,Critical,81.4613005239366,28.3311630703436,37.0032644615995
Satellite,Small,Moderate,61.8840012825879,189.831922431261,104.297842443657
Satellite,Large,Critical,40.7862491191799,145.002792256738,61.4171906440963
Fragment,Medium,Critical,82.8980869315125,211.97169725624,131.447095487326
Fragment,Small,High,31.4460703497782,32.1199805006058,44.6969691993404
Rocket_Body,Medium,Low,30.1944681819815,155.153902625013,1.78070200040389
Fragment,Large,Critical,55.4052631649352,62.9232174162568,45.0983460841116
Rocket_Body,Large,High,33.476432136588,355.356030932681,86.7112573777247
Fragment,Small,Low,10.8178331456094,202.014076476662,56.390756310494
Satellite,Small,Moderate,68.3467774568921,247.477269938712,80.2309133638132
Rocket_Body,Small,Low,55.9984439325158,117.150581045738,131.489717825252
Rocket_Body,Medium,Critical,50.0966033043845,34.1060093205638,136.872758134555
Rocket_Body,Medium,Critical,97.0271663156483,351.313510602073,39.8961096981168
Satellite,Medium,Critical,61.4079265566622,103.053252737945,69.3210709904851
Satellite,Small,Critical,87.7088420010446,152.570946662486,82.3716022862176
Satellite,Large,Critical,22.5505212584644,233.951011812927,142.366868533237
Satellite,Large,High,61.2285816816484,8.89102716700006,149.792597874657
Satellite,Medium,Critical,88.1181664057812,291.693286986223,35.3110873262289
Rocket_Body,Medium,High,62.4795181551908,193.168148410303,109.046980701872
Satellite,Large,Moderate,74.6212760314301,100.158187344775,56.7046593349792
Rocket_Body,Large,Critical,43.4839211030986,22.1788747052889,1.21622953293198
Satellite,Medium,Critical,18.3204565333359,58.4994295707989,1.38787836538535
Fragment,Medium,Low,51.2110265614364,322.212189187237,69.0849011343383
Rocket_Body,Large,Moderate,45.5031451754971,246.96872061692,73.2502369506501
Fragment,Small,Critical,88.0354164141052,89.9646197892803,3.38545448601639
Rocket_Body,Medium,Critical,31.9595772117225,23.6162753802106,103.039112516145
Fragment,Large,Moderate,97.0060804781597,248.621512459189,44.1005082892429
Satellite,Large,High,96.2324307824046,206.066781348395,83.9839652303924
Satellite,Large,Critical,32.2868478764294,145.627028804964,45.1378609748128
Satellite,Large,Low,41.3246759929588,130.900121708422,25.070147230396
Rocket_Body,Small,Critical,90.6000166786496,78.0531393344789,61.0760607898312
Fragment,Large,Low,96.9959998806496,241.060052353506,34.8410047185751
Satellite,Medium,Low,49.9095192552439,349.440490005793,80.2201465378752
Fragment,Small,Critical,38.8897341076808,63.2574885012573,29.8242795429719
Fragment,Large,Critical,57.3484611926387,214.961983205581,76.260896496694
Satellite,Small,Low,71.8992285729161,152.706620068551,23.6067772303301
Satellite,Medium,Moderate,34.6127063837481,160.807939828079,100.646206422867
Fragment,Large,Moderate,76.2825857157165,91.4930208460131,113.090652666213
Satellite,Medium,Critical,14.6491621403176,297.04855523811,16.55913513749
Satellite,Large,High,14.4365043487974,174.692017493006,70.1703618056008
Satellite,Large,Moderate,44.765893463099,195.626106791375,10.630755098231
Rocket_Body,Large,Critical,41.8125872854648,109.713928607037,89.7273668313003
Fragment,Large,Moderate,38.4069893830437,65.4510476401019,39.6606446894468
Fragment,Large,High,54.1917786402019,30.9277397530153,79.1436685258061
Rocket_Body,Small,Critical,38.8660224080414,257.082890732969,77.6191514076436
Fragment,Large,High,27.3032126621282,70.644341407628,138.65315192907
Satellite,Large,Critical,37.852259417974,248.427127507967,82.3624833853084
Fragment,Small,High,97.7413845529211,140.535520576903,87.4497719577473
Satellite,Small,Moderate,47.0002075295363,149.678928356274,60.247968864657
Rocket_Body,Small,Moderate,50.0241499172502,168.903898593397,142.361940477422
Satellite,Small,High,61.8890490956026,132.375062925915,116.577886415941
Fragment,Small,High,98.5006691572803,36.2231918001324,42.8107935454262
Fragment,Small,High,31.7441148792186,111.467451601024,126.631437866434
Fragment,Large,Critical,71.315389947919,238.944369849817,64.8594540277634
Rocket_Body,Large,Moderate,74.4386224187551,239.682384528793,124.300071530039
Rocket_Body,Medium,Critical,64.6591975113759,103.040750606397,123.433210244025
Fragment,Large,Moderate,17.9720505672979,165.636945560767,28.3305280144281
Satellite,Large,Low,70.9185048244818,69.6410020842975,105.171169707536
Rocket_Body,Small,Critical,15.7685239932557,75.7339493507408,43.5964453959796
Fragment,Small,Moderate,63.6528384594907,8.29695182637866,44.6239004989002
Fragment,Large,Moderate,76.5623059499568,322.828757966788,44.4522115320871
Rocket_Body,Medium,Critical,28.9872901557955,75.8543994269662,108.835237133992
Rocket_Body,Small,Critical,85.7459806788496,81.9121956971267,34.4739062688804
Rocket_Body,Large,Moderate,12.7318424979703,100.656515752247,0.135875286913533
Satellite,Large,Critical,85.9431577292475,45.8669058103544,107.285528022394
Satellite,Medium,High,51.4296145578488,230.13463794529,25.6777115752687
Fragment,Medium,Critical,29.582914593848,27.0514631439311,15.6723592961751
Rocket_Body,Small,Critical,22.0400330494571,48.312873477486,35.627418089109
Satellite,Medium,Critical,95.7976450824135,232.112421572433,56.9850783484056
Rocket_Body,Large,Moderate,16.5399028823041,122.277823373319,71.3859491209801
Fragment,Large,High,27.9184077942333,254.861217612428,6.68550610689462
Satellite,Medium,Low,41.3040112689741,200.672908081251,145.585999894104
Satellite,Medium,Low,65.8211364065008,92.1676223021447,107.409458012933
Satellite,Medium,High,59.0320976748488,234.298062176158,48.4791097986504
Fragment,Medium,High,21.3079143171082,41.858524905437,47.8045885928096
Rocket_Body,Small,High,36.0755185364393,193.10773790881,67.2813824052689
Satellite,Medium,Moderate,31.4876593977421,157.373317816212,93.9367234144549
Fragment,Small,Low,29.2188569041307,96.4344898142786,21.9559599883451
Rocket_Body,Large,High,47.0029902831988,217.44179918622,28.3394720647428
Fragment,Medium,Moderate,73.3628307332491,313.680093242501,128.915187425032
Rocket_Body,Small,Low,29.5707638995512,359.605691914707,38.4382385833608
Fragment,Medium,Critical,43.0010991732683,218.794596747632,57.0292496962766
Rocket_Body,Large,Moderate,45.1825684157046,145.694114758501,130.690777642517
Satellite,Large,Low,97.8810876491869,81.0745560778325,99.4721744099733
Rocket_Body,Large,Moderate,95.9199721191162,92.5545921822402,51.2567819012532
Fragment,Medium,Low,82.0123824476868,172.603792133915,102.554931858693
Fragment,Medium,Low,31.7493028737266,132.219972461055,2.95248230721205
Rocket_Body,Small,Critical,16.1233582682502,328.973228144979,110.346399001704
Satellite,Large,Moderate,38.5213723948562,132.586368356055,73.0524060774359
Satellite,Medium,High,34.0115094490447,134.440052812356,121.977322092669
Rocket_Body,Large,Critical,55.5333220131754,138.072424476231,143.19564780097
Rocket_Body,Large,Critical,79.9955119061013,301.183275732356,138.868282424185
Fragment,Small,Low,87.2490644990972,234.283795504884,136.389756518301
Satellite,Small,High,86.0377676869457,221.100786114801,76.825493390083
Rocket_Body,Small,Moderate,42.3708005100761,120.29148805819,54.0213171208407
Satellite,Small,High,71.8510909114614,294.445503659678,69.7552987096009
Rocket_Body,Large,High,38.1550777771798,13.8109900880524,103.484400497004
Rocket_Body,Small,High,15.4814988911664,313.48698204172,132.599666530678
Satellite,Small,High,73.1408739042648,184.589963925814,31.0479454500179
Rocket_Body,Small,High,10.8844797312809,143.370084550828,137.728973769255
Rocket_Body,Small,Low,46.8264328712639,178.980221058366,122.277034795483
Fragment,Large,Low,39.6441342371868,240.269590992179,146.828402276735
Rocket_Body,Small,Critical,72.4039784666967,4.59555354644305,132.037765992253
Rocket_Body,Large,Low,78.9620925484341,313.758668324969,41.990599453786
Rocket_Body,Medium,Critical,37.3685172374155,160.826229112101,15.8933867016071
Fragment,Large,Critical,83.0464313000368,123.467947092028,16.8361607987382
Satellite,Large,Moderate,36.452508445444,49.7684036282605,43.6834977867414
Fragment,Small,High,50.1693723987905,158.207534769039,92.1275585976808
Fragment,Medium,Low,75.431667431272,178.676197662376,120.648048914575
Satellite,Medium,Moderate,72.3628206302309,145.312810017652,134.887546047234
Fragment,Medium,Low,98.863162508098,244.317633777682,93.5630076553849
Satellite,Medium,Critical,30.2644921794338,151.522750353321,0.844696912208059
Fragment,Large,Low,69.6086122185624,346.110328024766,27.94751647778
Satellite,Medium,High,64.8713717448199,215.739906416493,14.9589305780051
Rocket_Body,Large,Critical,92.3588609041027,290.692056834687,54.4986713353515
Fragment,Large,Critical,24.0725927480387,39.3681251194123,75.2026490450618
Fragment,Large,Moderate,77.6618347228239,143.024865460526,6.50957678678412
Fragment,Medium,High,61.1441754641891,121.265172520974,52.2716963693483
Fragment,Small,Critical,34.7199282809114,205.013659729173,26.8769511937983
Rocket_Body,Small,High,52.6991422732456,310.000867222113,97.0605249388311
Fragment,Medium,Low,40.0398937362818,28.2017583943224,69.640855398651
Rocket_Body,Small,High,62.1382062509614,26.1269272960958,74.2976470400863
Rocket_Body,Small,Critical,90.0100549733199,306.114374936735,64.1537682050191
Rocket_Body,Large,Moderate,61.2374485970981,76.6260309738086,143.402956572985
Rocket_Body,Large,Critical,66.8550176493925,240.751171601932,32.2102687682344
Satellite,Medium,High,56.6873062403238,195.436127649889,77.4996389765811
Satellite,Medium,High,14.6048955800928,299.841694159402,110.4026052548
Fragment,Small,Critical,30.9572701188484,45.0320075411052,83.5266619701843
Satellite,Large,High,54.2801556488874,46.72186766014,139.35313285752
Satellite,Medium,Low,37.9211755370234,200.45460970019,56.6952533461926
Fragment,Medium,Critical,26.3587237985074,340.696315209013,69.5513708659767
Fragment,Medium,Moderate,55.3719557726594,149.399193013471,13.2783472822092
Fragment,Medium,Critical,39.0528814103065,117.69915609169,91.3498666577892
Satellite,Medium,Low,33.2296878856073,218.408156351238,43.2317952672159
Satellite,Medium,Low,51.7586875696342,334.961496196211,24.0463559273353
Fragment,Small,Low,21.9955832273955,301.294019824064,81.6796939356762
Rocket_Body,Large,Low,93.4971159767866,358.374099863959,79.8465395069865
Fragment,Large,Low,88.0931888127315,8.12468995285575,11.3807461836071
Rocket_Body,Medium,Moderate,73.6858527166481,40.6289320965944,104.73231802417
Rocket_Body,Large,High,19.559244482961,219.408394811983,93.5658285976279
Fragment,Large,Low,79.8289529022723,295.407518160185,28.3525924119745
Fragment,Large,Low,82.7161595298117,102.687963230435,70.4152293231065
Fragment,Medium,Critical,79.0988155942903,86.1159916923187,108.048437471784
Satellite,Medium,Moderate,20.2569298407317,283.311287777232,79.4153610811914
Rocket_Body,Large,Moderate,67.9517161360988,20.2974673871633,59.3233614275355
Satellite,Large,High,85.0892316174458,132.97775312973,48.3507687121415
Satellite,Medium,Moderate,61.96180610977,182.091320133238,91.559079996608
Fragment,Small,Critical,68.176663770528,201.725522766116,140.866304746536
Satellite,Large,Critical,51.2527131483675,262.301456445399,100.761726071622
Fragment,Small,High,57.5836587895647,127.744460435036,11.2118855454473
Rocket_Body,Large,Critical,13.0939172516552,220.566364082858,69.10274602232
Fragment,Small,Low,67.5066719775956,210.735152204744,133.623619726594
Satellite,Small,Low,17.3302491602043,197.141796235348,14.169363870163
Satellite,Small,Critical,49.1513134906201,230.573985531196,148.331356820631
Fragment,Medium,High,36.3389587900667,93.4017015845074,142.360409046813
Fragment,Small,Moderate,59.0885155190541,30.4735512904664,11.7411721094813
Satellite,Small,High,22.0074701970886,42.9378019343076,140.011998067433
Rocket_Body,Small,Moderate,72.2479061775986,80.8496577554043,54.4698885389193
Rocket_Body,Large,Critical,81.5510383235623,180.071256788202,126.706375061379
Fragment,Small,Critical,24.701900476884,302.559390196567,62.7575006569907
Rocket_Body,Large,Low,19.3881778616693,252.465603151818,66.1282669053773
Satellite,Small,Moderate,23.0963934508623,284.054617512736,95.1364636466314
Fragment,Small,High,88.9414805708651,126.351224613392,116.171612891397
Satellite,Medium,Critical,57.537033558072,145.675346993478,5.06837264223729
Satellite,Large,High,52.0534896406752,141.72547895662,88.9733993290701
Rocket_Body,Small,Low,19.6040637192118,69.0743463856205,28.0099491146056
Fragment,Large,Moderate,68.4600406081265,22.0379969316859,51.8924276794804
Fragment,Large,Moderate,88.119963270558,212.729793417801,52.1952999232824
Rocket_Body,Medium,Critical,84.5367282391107,356.11800603141,70.359051033173
Satellite,Medium,Moderate,66.3449238082721,60.0586937820946,50.120461781426
Satellite,Medium,Critical,16.7750844986506,16.8065351637385,16.1041677676001
Satellite,Medium,Low,20.1157324458411,280.631405456615,21.8443107788177
Satellite,Medium,Moderate,14.4378088398842,90.9309624065007,5.01569783416465
Fragment,Medium,Critical,33.1731294843222,298.671769927054,70.5373627993131
Fragment,Medium,High,22.209532044434,253.417200132425,143.167154227948
Rocket_Body,Medium,Critical,33.404323622719,340.442473338289,17.3512835472174
Rocket_Body,Small,Moderate,44.6552250147065,147.213804872401,141.939673950462
Fragment,Large,Low,94.8684505664022,238.309142202228,110.004227209814
Fragment,Medium,Moderate,64.9338453803523,167.347721092777,95.6248204401244
Satellite,Medium,Moderate,85.1476407114666,227.011931031075,96.7916632985344
Satellite,Large,Critical,73.9316350641099,161.855606162785,124.009147259442
Rocket_Body,Small,High,20.1252817473968,67.9076087126669,16.0379796569732
Fragment,Large,Moderate,76.2328365736553,182.843069761217,75.7131485348312
Rocket_Body,Large,High,34.7588993403212,190.290312517479,104.563670739113
Fragment,Medium,Critical,67.5197062295235,291.817385373658,88.0230667610345
Satellite,Large,High,40.6865776278689,264.787454085689,124.916860653494
Rocket_Body,Large,Critical,99.7905036938193,238.964984618919,10.8407563517027
Rocket_Body,Medium,Low,33.71963315471,40.8193543989261,103.605155924874
Fragment,Medium,High,35.1217423696842,259.421864638937,80.1041595577076
Satellite,Medium,High,93.7605030006158,180.109856287625,56.8741295969915
Rocket_Body,Medium,Low,12.217996417269,321.875832998217,51.0412473351046
Satellite,Large,High,72.7020089085877,331.153536286995,93.1248949161289
Rocket_Body,Large,Low,75.279375166229,19.8563726166427,133.649306196639
Satellite,Small,Moderate,85.2740719669359,295.430961727612,74.4263889151673
Fragment,Small,Critical,97.6995379574627,13.5710605521614,123.708474611538
Rocket_Body,Large,Low,97.8041727240987,132.181065250208,60.3234572765951
Rocket_Body,Small,High,15.8749081809817,195.227991223588,15.3591694189764
Satellite,Large,Low,83.9655390477612,53.3162875057658,9.22586046879578
Satellite,Small,High,68.1678940291643,268.672972524867,7.70015569855163
Rocket_Body,Medium,Moderate,68.2607920935782,3.00769350196988,57.0225212936504
Fragment,Small,Low,21.5514933953225,60.6956574362532,50.5856626253763
Satellite,Medium,Moderate,68.5168449801088,209.086858747251,107.690553543385
Satellite,Medium,Critical,98.4234322541123,257.179522333425,111.423225237729
Satellite,Medium,High,92.0636712585502,329.991516969809,7.62809532506097
Rocket_Body,Medium,High,49.5217594724365,253.978794696464,33.1684894333522
Rocket_Body,Small,Moderate,13.5953175957484,241.840537291751,41.1392775238349
Rocket_Body,Large,Critical,42.6064141000184,141.962812686239,82.1417976214214
Rocket_Body,Medium,Low,84.3751280440499,0.462393189648508,21.6772835860425
Fragment,Small,Low,73.1349191318649,43.2573331448239,20.09118291
Fragment,Medium,High,51.340929003456,192.439636112174,141.568333381193
Rocket_Body,Small,Moderate,14.9591381642948,243.046758903991,120.630436094667
Fragment,Small,Moderate,48.4205255040972,150.281382202726,27.0982353136755
Satellite,Small,Low,52.2122445746095,263.04444415022,60.9851711858236
Satellite,Large,Critical,93.5699979604722,187.870426319584,53.3432998886348
Satellite,Small,Critical,67.6977493223943,26.7034304139523,118.650611109811
Rocket_Body,Small,Low,38.0487624989184,69.1258503484615,76.5319374717183
Satellite,Large,Low,57.2786438005649,302.399360367819,19.17746054902
Fragment,Large,Moderate,15.9449777039944,260.968588784798,110.848809473436
Rocket_Body,Small,Critical,97.5311412084763,322.114315324498,59.5331967337378
Fragment,Large,Low,42.4053911737653,42.3206096835371,39.438637144822
Satellite,Medium,Low,53.0080619421822,356.480112461426,56.324793303108
Satellite,Medium,High,41.975557681323,75.3864170219761,74.6634845410344
Satellite,Large,Low,71.426055710458,4.24075546319112,51.4673274625514
Rocket_Body,Large,Low,69.6008942496633,359.072258059279,36.2858658887636
Fragment,Small,Critical,74.3790079476222,101.18659876024,59.775304320597
Rocket_Body,Large,Moderate,34.1328906650728,240.487002904521,2.87593661248473
Rocket_Body,Small,Critical,38.4101633047659,63.6056331034698,115.874676914447
Satellite,Medium,Moderate,21.2726107986587,208.882271591691,25.6417340351378
Rocket_Body,Large,High,68.9958974661501,325.452595123641,6.58569204459558
Rocket_Body,Small,Low,13.5817414602087,115.265220274237,98.0548039357618
Satellite,Small,High,63.7914101971113,241.291431375969,116.09041932355
Rocket_Body,Medium,Moderate,88.272629636647,67.6452919674299,122.074369738926
Satellite,Large,Critical,90.174893346067,224.926343538741,74.02637739909
Satellite,Medium,Critical,50.4133984332965,121.122126654303,30.8052277034977
Satellite,Small,High,51.3373319391766,76.0349730916626,110.584151587474
Satellite,Small,Moderate,16.9272264707215,112.745538253308,104.95696157315
Rocket_Body,Large,High,70.3688522898732,64.3827846628077,36.9406101154759
Satellite,Small,High,83.913347833556,324.689798821637,135.511163379418
Satellite,Large,Low,32.0189549144241,142.987279074166,15.6557187124243
Rocket_Body,Medium,High,47.9170793470028,88.3005497907722,147.403235938698
Rocket_Body,Large,Low,85.4955403088743,161.426822765735,129.037171646619
Fragment,Large,Low,88.9408420896059,115.393020050338,103.184796821861
Rocket_Body,Small,Critical,31.8861982237803,267.990931372797,140.812483241974
Rocket_Body,Small,Low,59.5513571087227,349.639168278777,108.346675248556
Fragment,Large,Low,27.3243835572244,157.692116411152,28.5685495545068
Rocket_Body,Small,Critical,19.16908877256,309.972023990006,66.3234207169217
Rocket_Body,Small,High,92.0008451252761,203.710706481463,10.7254536497453
Rocket_Body,Small,Moderate,83.8456753808898,56.604839433924,58.4486133432173
Rocket_Body,Large,Moderate,78.4031411622856,248.624187149282,111.240452960581
Fragment,Small,Moderate,14.3889686931826,184.836418965295,57.9665026396226
Rocket_Body,Large,High,85.9355913439231,234.218348370757,49.5441263202201
Rocket_Body,Small,Low,49.4239668314845,320.287468525799,89.3033583765467
Fragment,Medium,Moderate,40.8155610966273,158.556445436176,130.830679349834
Satellite,Small,High,59.1828724922838,324.423944358248,7.13747888191686
Fragment,Small,Low,18.22179184512,270.240845141395,57.8205652049603
Satellite,Large,Critical,78.0981894417158,175.897773316074,23.7361112722894
Fragment,Large,Moderate,62.4191569199466,217.159968836866,104.30313760978
Fragment,Small,Low,26.793108718585,117.209207706844,15.8586840646702
Rocket_Body,Medium,Moderate,26.9408979792141,354.095027905958,99.7211637870366
